country_code,year,country_cn,RESEARCHERS_PER_MILLION,rd_expenditure_pct_gdp,researchers_per_million,rd_expenditure_pct_gdp_wb,researchers_per_million_wb,higher_edu_enrollment_rate,bachelor_degree_pct,master_degree_pct,phd_degree_pct,internet_users_pct,fixed_broadband_per_100,mobile_subscriptions_per_100,patent_applications_resident,patent_applications_nonresident,ict_service_exports_pct,high_tech_exports_pct,high_tech_exports_usd,govt_edu_expenditure_pct_gdp,higher_edu_expenditure_pct,secure_internet_servers_per_million,labor_force_higher_edu_pct,patent_applications_resident_log,high_tech_exports_usd_log,rd_expenditure_pct_gdp_YoY_Growth,researchers_per_million_YoY_Growth,higher_edu_enrollment_rate_YoY_Growth,rd_expenditure_pct_gdp_MA3,researchers_per_million_MA3,rd_expenditure_pct_gdp_lag1,rd_expenditure_pct_gdp_lag2,rd_expenditure_pct_gdp_lag3,researchers_per_million_lag1,researchers_per_million_lag2,researchers_per_million_lag3,higher_edu_enrollment_rate_lag1,higher_edu_enrollment_rate_lag2,higher_edu_enrollment_rate_lag3,patent_applications_resident_lag1,patent_applications_resident_lag2,patent_applications_resident_lag3,Innovation_Foundation_Index,patent_intensity_ratio
GBR,2017,英国,4472.69458,2.32602,4472.69458,2.32602,4472.69458,59.6335182189941,33.9199981689453,11.9899997711182,1.0,90.4246,39.2489,119.207,13301.0,8771.0,7.89307708064001,22.6194649609659,73731450536.0,5.45256996154785,,21225.7223418124,84.02,9.495669678844367,25.023695282387976,0.23701584127695519,0.8576793931110993,2.620933304466755,2.32327,4453.677,2.32052,,,4434.65942,,,58.110481262207,,,13876.0,,,0.5058603835558317,1.5164747463231103
GBR,2018,英国,,2.71124,,2.71124,,61.1251182556152,,,,90.692,39.8294,118.184,12865.0,8076.0,7.9006306140742,22.3331118559009,75625933738.0,5.20437002182007,,27332.2874081673,84.291,9.462343451970945,25.049065100183178,16.56133653193008,0.0,2.501277940944968,2.452593333333333,4453.677,2.32602,2.32052,,4472.69458,4434.65942,,59.6335182189941,58.110481262207,,13301.0,13876.0,,0.5669934415747594,1.592991579990094
GBR,2019,英国,,2.6708,,2.6708,,65.4840774536133,,,,92.5166,40.0228,120.25,12061.0,7189.0,7.74245208143596,23.0942001089205,76930491386.0,5.26115989685059,,36099.3681619667,84.573,9.397815294010933,25.066168141852984,-1.4915684336318513,0.0,7.131207795410144,2.5693533333333334,,2.71124,2.32602,2.32052,,4472.69458,4434.65942,61.1251182556152,59.6335182189941,58.110481262207,12865.0,13301.0,13876.0,0.589199403923718,1.6777020447906523
GBR,2020,英国,,2.93883,,2.93883,,69.3701629638672,37.2799987792969,13.579999923706,1.08000004291534,94.8182,40.5775,117.305,11990.0,8659.0,9.42077263731298,23.0073604990707,58169579347.0,5.43935012817383,,36636.6265132446,85.343,9.391911647379434,24.7866283634178,10.035569866706595,0.0,5.9343975839114105,2.773623333333333,,2.6708,2.71124,2.32602,,,4472.69458,65.4840774536133,61.1251182556152,59.6335182189941,12061.0,12865.0,13301.0,0.6322540560757631,1.3846864534010856
GBR,2021,英国,,2.89711,,2.89711,,76.7174911499023,39.5900001525879,14.3699998855591,1.27999997138977,96.1965,41.1135,117.887,11592.0,7263.0,8.95735209282168,23.8654057182193,66732692546.0,5.90682983398438,,44113.2061387794,85.45,9.358156746670401,24.923960812920512,-1.4196125669058701,0.0,10.591481801566616,2.83558,,2.93883,2.6708,2.71124,,,,69.3701629638672,65.4840774536133,61.1251182556152,11990.0,12061.0,12865.0,0.6649298013535139,1.5960346964064436
GBR,2022,英国,,,,,,79.7250823974609,,,,96.2989,41.2867,119.834,,,8.65599314370706,27.1597708192348,74407155054.0,,,44420.8922548962,84.478,,25.032817944255495,0.0,0.0,3.920346198081348,2.9179700000000004,,2.89711,2.93883,2.6708,,,,76.7174911499023,69.3701629638672,65.4840774536133,11592.0,11990.0,12061.0,0.7863842881239671,
GBR,2023,英国,,,,,,80.4987716674805,,,,96.2988,41.4368,122.796,,,8.91273931208282,28.8917146113567,82372118999.0,,,47354.4501547626,85.066,,25.13451285495413,0.0,0.0,0.9704464978317118,,,,2.89711,2.93883,,,,79.7250823974609,76.7174911499023,69.3701629638672,,11592.0,11990.0,0.7911523150870224,
GBR,2024,英国,,3.1121806666666663,,3.1121806666666663,,85.32446602412634,42.60000101725264,15.693333307902,1.39999997615814,97.155225,42.095453571428564,120.49707142857143,10998.466666666667,7441.199999999999,9.23708899585812,29.7179659620928,84767727807.0,5.689854621887213,,68449.1953890157,85.351,9.305602065756595,25.16318073900789,7.423627914254771,0.0,5.994742847231915,,,,,2.89711,,,,80.4987716674805,79.7250823974609,76.7174911499023,,,11592.0,0.7186029624921632,1.47805013528284
GBR,2025,英国,,3.245921809523809,,3.245921809523809,,88.98921671367827,45.43500200907394,16.88333336512245,1.5399999618530251,97.85579166666668,42.50070714285714,120.7394761904762,10536.838095238096,7274.82857142857,9.468193634921015,29.40618017574534,78812170669.08333,5.758754049028677,,67113.13325563428,85.52008333333332,9.262727686752752,25.090333272012014,4.297345083130644,0.0,4.295076031903555,3.1790512380952376,,3.1121806666666663,,,,,,85.32446602412634,80.4987716674805,79.7250823974609,10998.466666666667,,,0.7454485474249125,1.4483967548899863
IND,2016,印度,,0.66984,,0.66984,,27.0875990028504,10.1431703567505,,,16.5,1.38795,83.9178,13199.0,31858.0,47.300749949433,7.66325704378624,14266747536.0,4.25407981872559,,37.7418916475687,,9.487972108574462,23.381197319331296,,,,,,,,,,,,,,,,,,0.002154102917095859,0.41430723837026806
IND,2017,印度,,0.66603,,0.66603,,27.7311089156625,9.659181682687116,,,18.2,1.31327,85.9704,14961.0,31621.0,42.3751022077091,7.36208114076572,15104651310.0,4.30544996261597,,121.20038474398,,9.61326893243235,23.438268567175665,-0.5687925474740174,,2.3756624304146934,0.667935,,0.66984,,,,,,27.0875990028504,,,13199.0,,,0.011100355906860043,0.4731349419689447
IND,2018,印度,250.00794,0.66001,250.00794,0.66001,250.00794,28.3540737878038,10.7799997329712,2.39000010490417,,20.0813,1.32178,85.5501,16289.0,33766.0,41.3042841946734,9.04145168835151,20197216794.0,4.36373996734619,,184.79636635197,60.646,9.69830670159609,23.72881064943496,-0.9038631893458327,,2.2464477494783752,0.6652933333333334,,0.66603,0.66984,,,,,27.7311089156625,27.0875990028504,,14961.0,13199.0,,0.01538383943682623,0.48240833975004443
IND,2019,印度,,0.65942,,0.65942,,28.7996949674505,12.0160398483276,3.2289999961853018,,29.5235,1.37913,82.8981,19454.0,34173.0,43.95814821332,10.2237396907979,23471089532.0,3.89732003211975,,382.862055209059,61.446,9.875859385418654,23.87903526810084,-0.08939258496083458,0.0,1.57163017554951,0.66182,,0.66001,0.66603,0.66984,250.00794,,,28.3540737878038,27.7311089156625,27.0875990028504,16289.0,14961.0,13199.0,0.05874329707424077,0.5692798408099962
IND,2020,印度,259.26325,0.64558,259.26325,0.64558,259.26325,29.5619706114824,12.2200002670288,3.47000002861023,,43.4054,1.63623,82.254,23141.0,33630.0,48.9656874345531,11.0325638466576,21583797567.0,4.29335021972656,,472.187112968085,61.103,10.049404427436283,23.79520875756872,-2.0988141093688295,3.702006424275983,2.6468184642004955,0.6550033333333334,254.63559500000002,0.65942,0.66001,0.66603,,250.00794,,28.7996949674505,28.3540737878038,27.7311089156625,19454.0,16289.0,14961.0,0.08611417425383171,0.6881058578650014
IND,2021,印度,,,,,,31.3171017843903,11.786050332220013,3.363500094413758,,54.667467187499994,1.9488,81.604,26267.0,35306.0,49.6661074598785,10.2125596625118,27447578528.0,4.62949991226196,,528.190455501333,61.889,10.176106747310863,24.035543787131097,0.0,0.0,5.937125085383088,0.6525000000000001,,0.64558,0.65942,0.66001,259.26325,,250.00794,29.5619706114824,28.7996949674505,28.3540737878038,23141.0,19454.0,16289.0,0.24701948633090232,0.7439811929983572
IND,2022,印度,,,,,,32.4539938196142,12.1400003433228,3.16000008583069,,55.9,2.35232,80.1818,,,46.8040630285381,12.6822794807287,35784973166.0,4.09865814174589,,729.692060044831,63.462,,24.30079389829737,0.0,0.0,3.6302594124165477,,,,0.64558,0.65942,,259.26325,,31.3171017843903,29.5619706114824,28.7996949674505,26267.0,23141.0,19454.0,0.26116179985573446,
IND,2023,印度,,,,,,34.0091701770575,14.8800001144409,3.10999989509583,0.0799999982118607,,2.74535,80.5632,,,48.1688192762241,14.9343472986716,40942449667.0,,,966.082590066802,65.269,,24.435433250953718,0.0,0.0,4.791941374264397,,,,,0.64558,,,259.26325,32.4539938196142,31.3171017843903,29.5619706114824,,26267.0,23141.0,0.08532170770664678,
IND,2024,印度,,0.6436370000000001,,0.6436370000000001,,34.4184659748952,14.316484646689625,3.449066629409796,,64.67667165178571,2.66249,79.39023214285713,28189.666666666668,35759.73333333334,47.4142244922242,18.5723946411049,54140883629.0,4.279077596467879,,1212.44166069372,65.309,10.24674623287665,24.71485544220366,-0.30096967068371505,0.0,1.2034865764346314,,,,,,,,,34.0091701770575,32.4539938196142,31.3171017843903,,,26267.0,0.21642631491349543,0.7883075190717306
IND,2025,印度,,0.6381240000000001,,0.6381240000000001,,35.321039217322266,14.897246716016516,3.542966609001167,,72.33592287946428,2.8629091666666673,78.6175226190476,30848.095238095237,36436.13333333334,49.09601233053354,17.43806031199682,50784538179.583336,4.28305777935121,,1220.73540967785,66.1597142857143,10.336862701126975,24.650857778678006,-0.8565387011623016,0.0,2.62235174305967,0.6408805000000002,,0.6436370000000001,,,,,,34.4184659748952,34.0091701770575,32.4539938196142,28189.666666666668,,,0.2493200862080686,0.8466347116441709
JPN,2016,日本,5232.70894,3.10666,5232.70894,3.10666,5232.70894,63.1872291564941,,,,93.1827,31.3036,131.215,260244.0,58137.0,2.19612409842727,17.620423854837,99260695081.0,3.14643001556396,19.79765,2108.1872265416,77.72,12.469378773996787,25.32101550972072,,,,,,,,,,,,,,,,,,0.5835680239322052,4.476391970689922
JPN,2017,日本,5319.83455,3.16636,5319.83455,3.16636,5319.83455,62.4629783630371,,,,91.7265,31.8991,135.986,260292.0,58189.0,2.70981928379376,17.5942774665502,106357714667.0,3.13057994842529,,5971.46615001733,78.1,12.469563198573422,25.390073916328447,1.921677943514899,1.6650192280711629,-1.1461980579386744,3.1365100000000004,5276.271745,3.10666,,,5232.70894,,,63.1872291564941,,,260244.0,,,0.5823411604401404,4.473216587327502
JPN,2018,日本,5339.51713,3.2192,5339.51713,3.2192,5339.51713,62.2089385986328,,,,88.7464,32.6965,141.729,253630.0,59937.0,2.51864696560355,17.2970528139362,110919852153.0,3.07782006263733,,11644.8573073314,78.33,12.443635733822173,25.432073724786502,1.6687931883929696,0.36998481465932986,-0.4067045329279928,3.164073333333333,5297.35354,3.16636,3.10666,,5319.83455,5232.70894,,62.4629783630371,63.1872291564941,,260292.0,260244.0,,0.5761162607735295,4.231609857016534
JPN,2019,日本,5376.11987,3.21824,5376.11987,3.21824,5376.11987,62.1184997558594,,,,92.7304,33.5459,147.21,245372.0,62597.0,3.55938118314782,17.0303844450023,104081423307.0,3.15533995628357,,18646.9956488435,79.09,12.410534780755937,25.368439346191668,-0.029821073558633504,0.6855065562829221,-0.1453791767078716,3.2012666666666667,5345.157183333334,3.2192,3.16636,3.10666,5339.51713,5319.83455,5232.70894,62.2089385986328,62.4629783630371,63.1872291564941,253630.0,260292.0,260244.0,0.5882357482300251,3.9198683642986087
JPN,2020,日本,5450.44287,3.26458,5450.44287,3.26458,5450.44287,62.1358413696289,25.5400009155273,2.49000000953674,,90.2195,34.8371,154.432,227348.0,61124.0,6.23382531768652,18.6333487896777,102929600738.0,3.30628991127014,,22848.7181314895,78.63,12.334241560738974,25.357311103520782,1.4399174704186057,1.3824654545881554,0.027916987431519935,3.2340066666666663,5388.69329,3.21824,3.2192,3.16636,5376.11987,5339.51713,5319.83455,62.1184997558594,62.2089385986328,62.4629783630371,245372.0,253630.0,260292.0,0.5852407152956873,3.719455533014855
JPN,2021,日本,5589.76698,3.27677,5589.76698,3.27677,5589.76698,63.1702690124512,,,,82.9141,35.9392,159.516,222452.0,66748.0,6.1414834752509,18.0039913482614,116695460286.0,3.33563995361328,,25729.8696078749,,12.31247112231992,25.482833474771045,0.37340178522198286,2.5561979700192694,1.664784156810195,3.253196666666667,5472.1099066666675,3.26458,3.21824,3.2192,5450.44287,5376.11987,5339.51713,62.1358413696289,62.1184997558594,62.2089385986328,227348.0,245372.0,253630.0,0.5713885160578095,3.3327140888116498
JPN,2022,日本,5629.79566,3.40537,5629.79566,3.40537,5629.79566,64.6288299560547,,,,84.9234,36.8414,168.603,,,6.57426471119376,18.2592615351902,113492876284.0,,,28934.0684777203,,,25.455005907889316,3.9245964776288833,0.7161064163000219,2.308935780083532,3.315573333333333,5556.668503333333,3.27677,3.26458,3.21824,5589.76698,5450.44287,5376.11987,63.1702690124512,62.1358413696289,62.1184997558594,222452.0,227348.0,245372.0,0.5892511681326136,
JPN,2023,日本,,,,,,64.8912200927734,,,,86.9815,38.6312,178.432,,,5.63535631404314,17.1028060703212,102601446852.0,,,31701.7121806602,,,25.35411787146474,0.0,0.0,0.4059954928738563,3.3410699999999993,5609.78132,3.40537,3.27677,3.26458,5629.79566,5589.76698,5450.44287,64.6288299560547,63.1702690124512,62.1358413696289,,222452.0,227348.0,0.6410179751924833,
JPN,2024,日本,5682.890965714286,3.402787142857143,5682.890965714286,3.402787142857143,5682.890965714286,64.47503975459507,,,,83.70850714285713,39.123749999999994,181.82896428571428,215284.66666666663,66574.0,4.83083371130081,17.5547415163067,102451366263.0,3.347086588541667,,32928.7580837326,79.217,12.279721107363292,25.352654047452596,-0.07584659355245327,0.9431124843754191,-0.6413507676128138,3.4040785714285713,5656.343312857143,,3.40537,3.27677,,5629.79566,5589.76698,64.8912200927734,64.6288299560547,63.1702690124512,,,222452.0,0.5864570631757383,3.233764933257227
JPN,2025,日本,5748.678492857143,3.444298928571429,5748.678492857143,3.444298928571429,5748.678492857143,64.78049841381255,,,,82.54860595238094,40.159749999999995,188.42642857142857,206826.0952380952,68131.71428571429,6.989591728287987,17.77410538247801,108136767836.00002,3.3913922877538782,,40235.04124217641,79.498,12.239638434494658,25.40666263176301,1.2199348349315464,1.1576419033862084,0.4737626535479711,3.423543035714286,5715.784729285715,3.402787142857143,,3.40537,5682.890965714286,,5629.79566,64.47503975459507,64.8912200927734,64.6288299560547,215284.66666666663,,,0.5878009747690984,3.0356801880950477
KOR,2016,韩国,7057.16003,3.98704,7057.16003,3.98704,7057.16003,93.6577224731445,31.7693627138952,4.4247783769481,0.761667391970118,92.843,40.0712,119.49,163424.0,45406.0,3.92251376713839,30.5250266717443,135906055229.0,4.33309984207153,20.44728,720.999297841807,72.108,12.00410944848093,25.635229713623037,,,,,,,,,,,,,,,,,,0.7669614290728444,3.5991719156058672
KOR,2017,韩国,7453.21918,4.29206,7453.21918,4.29206,7453.21918,93.7230224609375,32.1544824650371,4.5047338518226,0.755657477738087,95.0694,41.1681,123.642,159084.0,45691.0,5.1052771810442,32.546316460744,166656272251.0,4.32823991775513,,1198.94292873955,72.299,11.977193929554371,25.83919927826762,7.650286929652084,5.6121605336474145,0.06972194718029012,4.13955,7255.189605,3.98704,,,7057.16003,,,93.6577224731445,,,163424.0,,,0.7990497160165234,3.481736009279727
KOR,2018,韩国,7918.46916,4.51633,7918.46916,4.51633,7918.46916,93.3281784057617,33.022081532099,4.63531435967873,0.824911382666141,96.0229,41.219,128.495,162561.0,47431.0,6.37563598659304,36.3912233579129,192788494176.0,4.45807981491089,,2065.98585194961,72.237,11.998814746446177,25.984859539836897,5.2252298430124355,6.242268860795797,-0.4212882222618952,4.2651433333333335,7476.28279,4.29206,3.98704,,7453.21918,7057.16003,,93.7230224609375,93.6577224731445,,159084.0,163424.0,,0.8236526966150739,3.427315468786237
KOR,2019,韩国,8328.96727,4.62703,8328.96727,4.62703,8328.96727,93.9989166259766,33.6001856179016,4.62784037794994,0.829269597903185,96.1576,42.0374,133.08,171603.0,47372.0,7.38567145838409,32.4050621736765,153549664196.0,4.68465995788574,,4538.9511819436,72.296,12.052944775787635,25.75728989690151,2.4511052115323784,5.184058960204374,0.718687787196215,4.4784733333333335,7900.218536666667,4.51633,4.29206,3.98704,7918.46916,7453.21918,7057.16003,93.3281784057617,93.7230224609375,93.6577224731445,162561.0,159084.0,163424.0,0.8420150411404391,3.6224563033015285
KOR,2020,韩国,8620.009,4.79571,8620.009,4.79571,8620.009,96.8767700195312,33.8704405825543,4.52584531488881,0.796155018547658,96.5051,43.0541,135.973,180477.0,46282.0,9.10590575217337,35.6022265413283,163074029188.0,4.8017201423645,,5939.01112308707,71.36,12.103364165670147,25.817470101454326,3.645535040836112,3.494331536735662,3.061581448864592,4.646356666666667,8289.148476666667,4.62703,4.51633,4.29206,8328.96727,7918.46916,7453.21918,93.9989166259766,93.3281784057617,93.7230224609375,171603.0,162561.0,159084.0,0.8677609235050606,3.8995073678752
KOR,2021,韩国,9071.4503,4.90988,9071.4503,4.90988,9071.4503,100.359878540039,34.2422507220894,4.44423322006294,0.792472052523399,97.5713,44.2526,140.516,186245.0,51753.0,12.2289982784278,36.014503674486,203986068635.0,4.86627006530762,,7334.11978035964,72.177,12.134823659501116,26.041317537458692,2.3806693899339315,5.237132583040238,3.595401167695411,4.777540000000001,8673.475523333333,4.79571,4.62703,4.51633,8620.009,8328.96727,7918.46916,96.8767700195312,93.9989166259766,93.3281784057617,180477.0,171603.0,162561.0,0.8986872017284,3.598728576121191
KOR,2022,韩国,9434.7613,5.21081,9434.7613,5.21081,9434.7613,102.813056945801,34.5359726980996,4.59530533302165,0.80065854703204,97.1686,45.4542,148.684,,,9.75168038117001,36.118278931217,209651189631.0,5.81446981430054,,8821.91477648421,73.532,,26.068710984918656,6.129070364245148,4.0049935565429795,2.444381600943535,4.972133333333333,9042.073533333334,4.90988,4.79571,4.62703,9071.4503,8620.009,8328.96727,100.359878540039,96.8767700195312,93.9989166259766,186245.0,180477.0,171603.0,0.9294970069743742,
KOR,2023,韩国,,,,,,106.709167480469,35.6374378641889,4.86275543828556,0.909415935317514,97.416,46.5676,162.114,,,10.5881547818461,30.2762799912651,164678173896.0,,,9728.36049939764,74.068,,25.82725894499018,0.0,0.0,3.789509475165098,5.060345,9253.1058,5.21081,4.90988,4.79571,9434.7613,9071.4503,8620.009,102.813056945801,100.359878540039,96.8767700195312,,186245.0,180477.0,0.9591666026940859,
KOR,2024,韩国,9850.691732857144,5.360741428571429,9850.691732857144,5.360741428571429,9850.691732857144,106.29672704424198,36.4573720087806,5.05879987378346,0.969981787057433,97.8956,47.10424642857143,161.27785714285716,189298.26666666666,50667.4,10.4431220120228,36.2582559366674,216203069107.0,5.592907156263083,,11902.38307173,74.66,12.151084463268445,26.099483937739937,2.8773152076438935,4.40848919894925,-0.3865089063716298,5.285775714285715,9642.72651642857,,5.21081,4.90988,,9434.7613,9071.4503,106.709167480469,102.813056945801,100.359878540039,,,186245.0,0.9603767290802818,3.7360959249274024
KOR,2025,韩国,10246.0776575,5.545967500000001,10246.0776575,5.545967500000001,10246.0776575,108.21081324986072,36.66029436828169,4.909944477565406,0.9274568325650265,98.87399722222221,48.021184523809524,166.7842142857143,194650.4380952381,51623.08571428572,12.833535626906171,35.61410488478295,211783853684.0,5.802328961236141,,13024.031022532483,74.24738888888888,12.178965741119391,26.078832033425904,3.4552323385970807,4.013788425883225,1.8007009800236728,5.453354464285715,10048.38469517857,5.360741428571429,,5.21081,9850.691732857144,,9434.7613,106.29672704424198,106.709167480469,102.813056945801,189298.26666666666,,,0.9884311369850391,3.770608350933432
USA,2016,美国,3809.11997,2.83676,3809.11997,2.83676,3809.11997,88.8350524902344,33.439998626709,12.6099996566772,1.85000002384186,85.5444,32.1144,102.752,295327.0,310244.0,5.50438456530896,22.4192942002286,173983447240.0,4.78327989578247,,11389.9150845803,73.56,12.595841882065303,25.88222600083687,,,,,,,,,,,,,,,,,,0.5911465992930367,0.951918489962739
USA,2017,美国,3931.60035,2.88357,3931.60035,2.88357,3931.60035,88.1673889160156,32.0158805847168,12.7978126395504,1.89880351313001,87.2749,32.5703,102.381,293904.0,313052.0,5.69057151693249,19.2659699620243,154602417969.0,5.09296989440918,,30199.9571603454,73.25,12.591011864851613,25.764122613145602,1.6501219701349434,3.215450838110523,-0.7515767205655721,2.8601650000000003,3870.36016,2.83676,,,3809.11997,,,88.8350524902344,,,295327.0,,,0.5995456249388449,0.9388344428401671
USA,2018,美国,4226.79136,2.99045,4226.79136,2.99045,4226.79136,88.2991790771484,34.9900016784668,13.0500001907349,2.02999997138977,88.4989,33.0559,103.935,285095.0,312046.0,5.7758266986912,18.4842699258676,153893519793.0,4.89502000808716,,65494.8762801956,73.175,12.560581244637484,25.759526770303047,3.7065165749400775,7.508164200870526,0.14947721913183276,2.9035933333333332,3989.17056,2.88357,2.83676,,3931.60035,3809.11997,,88.1673889160156,88.8350524902344,,293904.0,295327.0,,0.6163216522055971,0.913631323586907
USA,2019,美国,4265.92083,3.14704,4265.92083,3.14704,4265.92083,87.8887100219727,36.0551531503778,13.4416719383526,2.01936192219572,89.4303,33.8352,105.321,285113.0,336340.0,6.72149072800021,18.6853939276571,154028528002.0,4.95746994018555,,123268.08312533,73.125,12.560644379272114,25.760403668976704,5.236335668544867,0.9257487930513841,-0.4648616889371793,3.0070200000000002,4141.437513333333,2.99045,2.88357,2.83676,4226.79136,3931.60035,3809.11997,88.2991790771484,88.1673889160156,88.8350524902344,285095.0,293904.0,295327.0,0.6267077683745998,0.8476928108461675
USA,2020,美国,4464.09495,3.42467,4464.09495,3.42467,4464.09495,87.5676574707031,37.5200004577637,14.1400003433228,2.08999991416931,90.3447,35.7157,103.855,269586.0,327586.0,8.15583930543226,19.4939761609452,141612133157.0,5.39531993865967,,140775.773474768,71.64,12.504646437273118,25.67635770067925,8.821940617214906,4.645517999451476,-0.3652944174392103,3.1873866666666664,4318.935713333333,3.14704,2.99045,2.88357,4265.92083,4226.79136,3931.60035,87.8887100219727,88.2991790771484,88.1673889160156,285113.0,285095.0,293904.0,0.6474635561865834,0.8229472565982673
USA,2021,美国,4825.1804,3.48313,4825.1804,3.48313,4825.1804,84.8550872802734,35.0492286682129,14.2238136050444,2.11829980726411,91.2684,37.0074,106.325,262244.0,329229.0,7.80759603820996,19.9014614131792,169281833346.0,5.42038011550903,,156949.432905341,71.375,12.477034460299858,25.854830815821167,1.7070257864261418,8.08865971813615,-3.09768500012374,3.3516133333333333,4518.398726666667,3.42467,3.14704,2.99045,4464.09495,4265.92083,4226.79136,87.5676574707031,87.8887100219727,88.2991790771484,269586.0,285113.0,285095.0,0.6537863590732197,0.7965397944895498
USA,2022,美国,,3.58623,,3.58623,,79.361930847168,37.6599998474121,14.2200002670288,2.14000010490417,92.2016,37.4888,108.786,,,7.41605824254572,20.5789833007379,191876058536.0,,,180213.052484185,71.78,,25.980115472077866,2.9599813960432098,0.0,-6.473573487658668,3.4980100000000003,4644.637675,3.48313,3.42467,3.14704,4825.1804,4464.09495,4265.92083,84.8550872802734,87.5676574707031,87.8887100219727,262244.0,269586.0,285113.0,0.7071821071204284,
USA,2023,美国,,,,,,,38.601131439209,14.7866092931086,2.19523458812483,93.1444,38.1475,112.411,,,7.50979594765926,21.8459878355521,208514376770.0,,,186692.908896926,71.866,,26.063273829146226,0.0,0.0,0.0,3.5346800000000003,,3.58623,3.48313,3.42467,,4825.1804,4464.09495,79.361930847168,84.8550872802734,87.5676574707031,,262244.0,269586.0,0.8873873820272112,
USA,2024,美国,4925.476185333333,3.7476571428571424,4925.476185333333,3.7476571428571424,4925.476185333333,81.31421661376953,39.0294779820448,15.0046269031174,2.29690777721687,94.37718571428572,39.30757142857143,111.36407142857144,258043.06666666668,337698.2666666667,7.87536206990779,24.322982844202,232906639404.0,5.5062400817871096,,196554.134852003,71.592,12.46088565035251,26.173903520965798,4.501304792418281,2.078591410454478,2.4599776564927067,3.666943571428571,,,3.58623,3.48313,,,4825.1804,,79.361930847168,84.8550872802734,,,262244.0,0.6678558042236347,0.7641231600438576
USA,2025,美国,5117.3880544761905,3.8862910714285706,5117.3880544761905,3.8862910714285706,5117.3880544761905,80.03652054922921,39.910742090591334,15.363868379024815,2.3206116016858793,95.41357142857143,40.26660952380952,112.61814285714287,251233.0380952381,342350.2952380953,8.54867098822874,22.28539404379986,216353802792.6389,5.624954400743757,,244053.13462380454,70.99333333333333,12.434140206368108,26.100180880507615,3.699215891070984,3.8963109742427893,-1.5713071068607753,3.8169741071428565,5021.432119904762,3.7476571428571424,,3.58623,4925.476185333333,,,81.31421661376953,,79.361930847168,258043.06666666668,,,0.6787796396489182,0.733847879174494
